,Voltage,Temperature,Power
2021-09-13 08:20:00+03:00,3.9,18.16,0.507
2021-09-13 08:30:00+03:00,4.82,19.328,0.774
2021-09-13 08:40:00+03:00,5.97,20.154,1.188
2021-09-13 08:50:00+03:00,6.09,21.519,1.236
2021-09-13 09:00:00+03:00,8.05,21.636,2.16
2021-09-13 09:10:00+03:00,10.1,23.873,3.4
2021-09-13 09:20:00+03:00,11.45,25.954,4.37
2021-09-13 09:30:00+03:00,12.73,27.5,5.402
2021-09-13 09:40:00+03:00,14.12,28.912,6.646
2021-09-13 09:50:00+03:00,14.03,30.924,6.561
2021-09-13 10:00:00+03:00,16.63,29.849,9.219
2021-09-13 10:10:00+03:00,17.31,31.793,9.988
2021-09-13 10:20:00+03:00,18.03,32.206,10.836
2021-09-13 10:30:00+03:00,18.15,36.003,10.981
2021-09-13 10:40:00+03:00,18.48,36.321,11.384
2021-09-13 10:50:00+03:00,18.81,38.0,11.794
2021-09-13 11:00:00+03:00,18.96,37.734,11.983
2021-09-13 11:10:00+03:00,19.12,35.684,12.186
2021-09-13 11:20:00+03:00,19.14,37.648,12.211
2021-09-13 11:30:00+03:00,19.19,40.007,12.275
2021-09-13 11:40:00+03:00,19.27,40.454,12.378
2021-09-13 11:50:00+03:00,19.24,42.513,12.339
2021-09-13 12:00:00+03:00,19.34,44.101,12.468
2021-09-13 12:10:00+03:00,19.38,45.094,12.519
2021-09-13 12:20:00+03:00,19.37,46.097,12.507
2021-09-13 12:30:00+03:00,19.57,43.46,12.766
2021-09-13 12:40:00+03:00,19.53,43.923,12.714
2021-09-13 12:50:00+03:00,19.54,43.11,12.727
2021-09-13 13:00:00+03:00,19.54,45.757,12.727
2021-09-13 13:10:00+03:00,19.5,45.608,12.675
2021-09-13 13:20:00+03:00,19.38,46.172,12.519
2021-09-13 13:30:00+03:00,19.41,46.66,12.558
2021-09-13 13:40:00+03:00,19.16,44.32,12.237
2021-09-13 13:50:00+03:00,19.74,40.813,12.989
2021-09-13 14:00:00+03:00,19.84,41.737,13.121
2021-09-13 14:10:00+03:00,19.57,44.672,12.766
2021-09-13 14:20:00+03:00,19.25,45.367,12.352
2021-09-13 14:30:00+03:00,19.34,45.464,12.468
2021-09-13 14:40:00+03:00,19.5,41.923,12.675
2021-09-13 14:50:00+03:00,19.51,40.393,12.688
2021-09-13 15:00:00+03:00,18.93,41.788,11.945
2021-09-13 15:10:00+03:00,19.4,41.081,12.545
2021-09-13 15:20:00+03:00,19.24,41.254,12.339
2021-09-13 15:30:00+03:00,19.29,39.149,12.403
2021-09-13 15:40:00+03:00,19.04,40.466,12.084
2021-09-13 15:50:00+03:00,18.9,39.736,11.907
2021-09-13 16:00:00+03:00,18.41,40.777,11.298
2021-09-13 16:10:00+03:00,18.49,37.742,11.396
2021-09-13 16:20:00+03:00,18.47,38.043,11.371
2021-09-13 16:30:00+03:00,18.02,37.857,10.824
2021-09-13 16:40:00+03:00,15.68,36.803,8.195
2021-09-13 16:50:00+03:00,14.02,36.251,6.552
2021-09-13 17:00:00+03:00,15.09,34.92,7.59
2021-09-13 17:10:00+03:00,15.28,34.857,7.783
2021-09-13 17:20:00+03:00,13.7,36.766,6.256
2021-09-13 17:30:00+03:00,11.73,35.214,4.586
2021-09-13 17:40:00+03:00,10.86,34.762,3.931
2021-09-13 17:50:00+03:00,9.33,32.887,2.902
2021-09-13 18:00:00+03:00,8.05,32.617,2.16
2021-09-13 18:10:00+03:00,6.75,32.207,1.519
2021-09-13 18:20:00+03:00,5.41,30.818,0.976
2021-09-13 18:30:00+03:00,3.58,29.561,0.427
2021-09-13 18:40:00+03:00,2.48,28.107,0.205
2021-09-13 18:50:00+03:00,1.42,26.659,0.067
2021-09-13 19:00:00+03:00,0.86,25.268,0.025
2021-09-13 19:10:00+03:00,0.67,24.177,0.015
2021-09-13 19:20:00+03:00,0.58,23.556,0.011
2021-09-13 19:30:00+03:00,0.32,23.163,0.003
2021-09-13 19:40:00+03:00,0.13,23.054,0.001
2021-09-13 19:50:00+03:00,0.04,22.22,0.0
2021-09-13 20:00:00+03:00,0.0,22.134,0.0
2021-09-13 20:10:00+03:00,0.0,22.021,0.0
2021-09-13 20:20:00+03:00,0.0,21.842,0.0
2021-09-13 20:30:00+03:00,0.0,21.611,0.0
2021-09-13 20:40:00+03:00,0.0,21.522,0.0
2021-09-13 20:50:00+03:00,0.0,21.351,0.0
2021-09-13 21:00:00+03:00,0.0,20.43,0.0
2021-09-13 21:10:00+03:00,0.0,20.257,0.0
2021-09-13 21:20:00+03:00,0.0,20.361,0.0
2021-09-13 21:30:00+03:00,0.0,19.692,0.0
2021-09-13 21:40:00+03:00,0.0,19.29,0.0
2021-09-13 21:50:00+03:00,0.0,19.172,0.0
2021-09-13 22:00:00+03:00,0.0,19.874,0.0
2021-09-13 22:10:00+03:00,0.0,19.6,0.0
2021-09-13 22:20:00+03:00,0.0,19.322,0.0
2021-09-13 22:30:00+03:00,0.0,19.243,0.0
2021-09-13 22:40:00+03:00,0.0,18.298,0.0
2021-09-13 22:50:00+03:00,0.0,17.804,0.0
2021-09-13 23:00:00+03:00,0.0,16.778,0.0
2021-09-13 23:10:00+03:00,0.0,16.253,0.0
2021-09-13 23:20:00+03:00,0.0,16.463,0.0
2021-09-13 23:30:00+03:00,0.0,17.262,0.0
2021-09-13 23:40:00+03:00,0.0,16.992,0.0
2021-09-13 23:50:00+03:00,0.0,16.414,0.0
2021-09-14 00:00:00+03:00,0.0,16.291,0.0
2021-09-14 00:10:00+03:00,0.0,16.27,0.0
2021-09-14 00:20:00+03:00,0.0,15.774,0.0
2021-09-14 00:30:00+03:00,0.0,15.978,0.0
2021-09-14 00:40:00+03:00,0.0,15.95,0.0
2021-09-14 00:50:00+03:00,0.0,15.256,0.0
2021-09-14 01:00:00+03:00,0.0,15.994,0.0
2021-09-14 01:10:00+03:00,0.0,15.924,0.0
2021-09-14 01:20:00+03:00,0.0,15.818,0.0
2021-09-14 01:30:00+03:00,0.0,15.987,0.0
2021-09-14 01:40:00+03:00,0.0,15.487,0.0
2021-09-14 01:50:00+03:00,0.0,14.693,0.0
2021-09-14 02:00:00+03:00,0.0,14.114,0.0
2021-09-14 02:10:00+03:00,0.0,13.816,0.0
2021-09-14 02:20:00+03:00,0.0,14.538,0.0
2021-09-14 02:30:00+03:00,0.0,14.177,0.0
2021-09-14 02:40:00+03:00,0.0,13.396,0.0
2021-09-14 02:50:00+03:00,0.0,13.132,0.0
2021-09-14 03:00:00+03:00,0.0,12.764,0.0
2021-09-14 03:10:00+03:00,0.0,12.409,0.0
2021-09-14 03:20:00+03:00,0.0,11.727,0.0
2021-09-14 03:30:00+03:00,0.0,11.46,0.0
2021-09-14 03:40:00+03:00,0.0,11.618,0.0
2021-09-14 03:50:00+03:00,0.0,12.137,0.0
2021-09-14 04:00:00+03:00,0.0,12.128,0.0
2021-09-14 04:10:00+03:00,0.0,12.392,0.0
2021-09-14 04:20:00+03:00,0.0,14.131,0.0
2021-09-14 04:30:00+03:00,0.0,13.78,0.0
2021-09-14 04:40:00+03:00,0.0,13.12,0.0
2021-09-14 04:50:00+03:00,0.0,12.654,0.0
2021-09-14 05:00:00+03:00,0.0,12.132,0.0
2021-09-14 05:10:00+03:00,0.0,12.323,0.0
2021-09-14 05:20:00+03:00,0.0,12.104,0.0
2021-09-14 05:30:00+03:00,0.0,11.883,0.0
2021-09-14 05:40:00+03:00,0.0,11.306,0.0
2021-09-14 05:50:00+03:00,0.0,11.482,0.0
2021-09-14 06:00:00+03:00,0.0,12.717,0.0
2021-09-14 06:10:00+03:00,0.0,12.393,0.0
2021-09-14 06:20:00+03:00,0.0,12.471,0.0
2021-09-14 06:30:00+03:00,0.0,11.737,0.0
2021-09-14 06:40:00+03:00,0.0,12.021,0.0
2021-09-14 06:50:00+03:00,0.01,12.563,0.0
2021-09-14 07:00:00+03:00,0.06,13.447,0.0
2021-09-14 07:10:00+03:00,0.21,12.594,0.001
2021-09-14 07:20:00+03:00,0.46,12.162,0.007
2021-09-14 07:30:00+03:00,0.76,12.487,0.019
2021-09-14 07:40:00+03:00,1.17,12.929,0.046
2021-09-14 07:50:00+03:00,1.7,13.323,0.096
2021-09-14 08:00:00+03:00,2.41,14.643,0.194
2021-09-14 08:10:00+03:00,3.29,16.08,0.361
2021-09-14 08:20:00+03:00,4.32,16.867,0.622
2021-09-14 08:30:00+03:00,5.45,17.75,0.99
2021-09-14 08:40:00+03:00,6.64,20.063,1.47
2021-09-14 08:50:00+03:00,7.87,22.138,2.065
2021-09-14 09:00:00+03:00,9.27,23.798,2.864
2021-09-14 09:10:00+03:00,10.6,26.242,3.745
2021-09-14 09:20:00+03:00,12.04,27.313,4.832
2021-09-14 09:30:00+03:00,13.37,27.966,5.959
2021-09-14 09:40:00+03:00,14.48,28.971,6.989
2021-09-14 09:50:00+03:00,15.76,30.036,8.279
2021-09-14 10:00:00+03:00,16.73,31.234,9.33
2021-09-14 10:10:00+03:00,17.52,33.853,10.232
2021-09-14 10:20:00+03:00,17.93,36.336,10.716
2021-09-14 10:30:00+03:00,18.21,38.412,11.053
2021-09-14 10:40:00+03:00,18.6,37.509,11.532
2021-09-14 10:50:00+03:00,19.0,35.667,12.033
2021-09-14 11:00:00+03:00,19.2,36.516,12.288
2021-09-14 11:10:00+03:00,19.29,37.532,12.403
2021-09-14 11:20:00+03:00,19.35,38.63,12.481
2021-09-14 11:30:00+03:00,19.53,37.261,12.714
2021-09-14 11:40:00+03:00,19.54,38.829,12.727
2021-09-14 11:50:00+03:00,19.47,41.314,12.636
2021-09-14 12:00:00+03:00,19.42,43.573,12.571
2021-09-14 12:10:00+03:00,19.44,43.006,12.597
2021-09-14 12:20:00+03:00,19.66,40.882,12.884
2021-09-14 12:30:00+03:00,19.74,40.23,12.989
2021-09-14 12:40:00+03:00,19.65,42.306,12.871
2021-09-14 12:50:00+03:00,19.71,41.883,12.949
2021-09-14 13:00:00+03:00,19.51,45.528,12.688
2021-09-14 13:10:00+03:00,19.35,48.389,12.481
2021-09-14 13:20:00+03:00,19.29,48.374,12.403
2021-09-14 13:30:00+03:00,19.29,48.166,12.403
2021-09-14 13:40:00+03:00,19.44,46.088,12.597
2021-09-14 13:50:00+03:00,19.58,43.809,12.779
2021-09-14 14:00:00+03:00,19.49,45.207,12.662
2021-09-14 14:10:00+03:00,19.66,42.307,12.884
2021-09-14 14:20:00+03:00,19.67,41.904,12.897
2021-09-14 14:30:00+03:00,19.64,41.429,12.858
2021-09-14 14:40:00+03:00,19.5,44.001,12.675
2021-09-14 14:50:00+03:00,19.23,46.198,12.326
2021-09-14 15:00:00+03:00,19.42,41.514,12.571
2021-09-14 15:10:00+03:00,19.23,43.398,12.326
2021-09-14 15:20:00+03:00,19.37,41.078,12.507
2021-09-14 15:30:00+03:00,19.36,39.916,12.494
2021-09-14 15:40:00+03:00,19.23,39.766,12.326
2021-09-14 15:50:00+03:00,19.01,41.227,12.046
2021-09-14 16:00:00+03:00,18.85,41.236,11.844
2021-09-14 16:10:00+03:00,18.63,40.997,11.569
2021-09-14 16:20:00+03:00,18.34,39.586,11.212
2021-09-14 16:30:00+03:00,17.99,36.956,10.788
2021-09-14 16:40:00+03:00,17.46,37.29,10.162
2021-09-14 16:50:00+03:00,16.95,38.441,9.577
2021-09-14 17:00:00+03:00,16.25,39.447,8.802
2021-09-14 17:10:00+03:00,15.05,37.72,7.55
2021-09-14 17:20:00+03:00,13.85,36.759,6.394
2021-09-14 17:30:00+03:00,12.57,36.644,5.267
2021-09-14 17:40:00+03:00,11.08,35.704,4.092
2021-09-14 17:50:00+03:00,9.69,33.73,3.13
2021-09-14 18:00:00+03:00,8.7,32.988,2.523
2021-09-14 18:10:00+03:00,6.95,32.418,1.61
2021-09-14 18:20:00+03:00,4.46,30.566,0.663
2021-09-14 18:30:00+03:00,5.47,30.579,0.997
2021-09-14 18:40:00+03:00,4.38,29.934,0.639
2021-09-14 18:50:00+03:00,3.29,28.644,0.361
2021-09-14 19:00:00+03:00,2.64,27.899,0.232
2021-09-14 19:10:00+03:00,1.55,27.128,0.08
2021-09-14 19:20:00+03:00,0.71,25.494,0.017
2021-09-14 19:30:00+03:00,0.29,23.854,0.003
2021-09-14 19:40:00+03:00,0.09,22.704,0.0
2021-09-14 19:50:00+03:00,0.02,21.718,0.0
2021-09-14 20:00:00+03:00,0.0,21.223,0.0
2021-09-14 20:10:00+03:00,0.0,21.921,0.0
2021-09-14 20:20:00+03:00,0.0,21.787,0.0
2021-09-14 20:30:00+03:00,0.0,20.392,0.0
2021-09-14 20:40:00+03:00,0.0,19.584,0.0
2021-09-14 20:50:00+03:00,0.0,19.036,0.0
2021-09-14 21:00:00+03:00,0.0,18.88,0.0
2021-09-14 21:10:00+03:00,0.0,19.11,0.0
2021-09-14 21:20:00+03:00,0.0,19.469,0.0
2021-09-14 21:30:00+03:00,0.0,19.611,0.0
2021-09-14 21:40:00+03:00,0.0,18.766,0.0
2021-09-14 21:50:00+03:00,0.0,18.018,0.0
2021-09-14 22:00:00+03:00,0.0,18.926,0.0
2021-09-14 22:10:00+03:00,0.0,20.347,0.0
2021-09-14 22:20:00+03:00,0.0,20.178,0.0
2021-09-14 22:30:00+03:00,0.0,19.781,0.0
2021-09-14 22:40:00+03:00,0.0,19.147,0.0
2021-09-14 22:50:00+03:00,0.0,18.912,0.0
2021-09-14 23:00:00+03:00,0.0,19.831,0.0
2021-09-14 23:10:00+03:00,0.0,17.923,0.0
2021-09-14 23:20:00+03:00,0.0,16.649,0.0
2021-09-14 23:30:00+03:00,0.0,15.799,0.0
2021-09-14 23:40:00+03:00,0.0,15.372,0.0
2021-09-14 23:50:00+03:00,0.0,15.377,0.0
2021-09-15 00:00:00+03:00,0.0,16.017,0.0
2021-09-15 00:10:00+03:00,0.0,15.754,0.0
2021-09-15 00:20:00+03:00,0.0,16.8,0.0
2021-09-15 00:30:00+03:00,0.0,17.201,0.0
2021-09-15 00:40:00+03:00,0.0,16.47,0.0
2021-09-15 00:50:00+03:00,0.0,15.081,0.0
2021-09-15 01:00:00+03:00,0.0,14.339,0.0
2021-09-15 01:10:00+03:00,0.0,14.25,0.0
2021-09-15 01:20:00+03:00,0.0,13.916,0.0
2021-09-15 01:30:00+03:00,0.0,13.638,0.0
2021-09-15 01:40:00+03:00,0.0,13.556,0.0
2021-09-15 01:50:00+03:00,0.0,13.632,0.0
2021-09-15 02:00:00+03:00,0.0,13.078,0.0
2021-09-15 02:10:00+03:00,0.0,12.71,0.0
2021-09-15 02:20:00+03:00,0.0,12.544,0.0
2021-09-15 02:30:00+03:00,0.0,12.87,0.0
2021-09-15 02:40:00+03:00,0.0,13.262,0.0
2021-09-15 02:50:00+03:00,0.0,14.894,0.0
2021-09-15 03:00:00+03:00,0.0,15.98,0.0
2021-09-15 03:10:00+03:00,0.0,16.581,0.0
2021-09-15 03:20:00+03:00,0.0,15.832,0.0
2021-09-15 03:30:00+03:00,0.0,14.632,0.0
2021-09-15 03:40:00+03:00,0.0,13.824,0.0
2021-09-15 03:50:00+03:00,0.0,13.432,0.0
2021-09-15 04:00:00+03:00,0.0,13.186,0.0
2021-09-15 04:10:00+03:00,0.0,12.778,0.0
2021-09-15 04:20:00+03:00,0.0,12.892,0.0
2021-09-15 04:30:00+03:00,0.0,12.35,0.0
2021-09-15 04:40:00+03:00,0.0,12.736,0.0
2021-09-15 04:50:00+03:00,0.0,12.973,0.0
2021-09-15 05:00:00+03:00,0.0,13.373,0.0
2021-09-15 05:10:00+03:00,0.0,12.954,0.0
2021-09-15 05:20:00+03:00,0.0,12.344,0.0
2021-09-15 05:30:00+03:00,0.0,12.034,0.0
2021-09-15 05:40:00+03:00,0.0,11.896,0.0
2021-09-15 05:50:00+03:00,0.0,11.89,0.0
2021-09-15 06:00:00+03:00,0.0,11.909,0.0
2021-09-15 06:10:00+03:00,0.0,11.503,0.0
2021-09-15 06:20:00+03:00,0.0,11.284,0.0
2021-09-15 06:30:00+03:00,0.0,11.301,0.0
2021-09-15 06:40:00+03:00,0.0,11.661,0.0
2021-09-15 06:50:00+03:00,0.0,11.487,0.0
2021-09-15 07:00:00+03:00,0.06,11.114,0.0
2021-09-15 07:10:00+03:00,0.23,11.144,0.002
2021-09-15 07:20:00+03:00,0.49,12.32,0.008
2021-09-15 07:30:00+03:00,0.81,13.174,0.022
2021-09-15 07:40:00+03:00,1.2,14.082,0.048
2021-09-15 07:50:00+03:00,1.77,15.147,0.104
2021-09-15 08:00:00+03:00,2.49,16.124,0.207
2021-09-15 08:10:00+03:00,3.34,16.96,0.372
2021-09-15 08:20:00+03:00,4.34,18.321,0.628
2021-09-15 08:30:00+03:00,5.89,20.139,1.156
2021-09-15 08:40:00+03:00,6.66,21.78,1.479
2021-09-15 08:50:00+03:00,4.68,22.373,0.73
2021-09-15 09:00:00+03:00,6.4,22.392,1.365
2021-09-15 09:10:00+03:00,5.61,22.132,1.049
2021-09-15 09:20:00+03:00,5.68,22.096,1.075
2021-09-15 09:30:00+03:00,7.0,23.256,1.633
2021-09-15 09:40:00+03:00,6.4,23.294,1.365
2021-09-15 09:50:00+03:00,5.17,22.893,0.891
2021-09-15 10:00:00+03:00,5.37,21.907,0.961
2021-09-15 10:10:00+03:00,10.56,23.083,3.717
2021-09-15 10:20:00+03:00,8.89,27.113,2.634
2021-09-15 10:30:00+03:00,6.47,24.14,1.395
2021-09-15 10:40:00+03:00,6.46,24.628,1.391
2021-09-15 10:50:00+03:00,6.09,24.008,1.236
2021-09-15 11:00:00+03:00,6.42,25.029,1.374
2021-09-15 11:10:00+03:00,7.82,25.973,2.038
2021-09-15 11:20:00+03:00,16.81,33.187,9.419
2021-09-15 11:30:00+03:00,16.2,42.119,8.748
2021-09-15 11:40:00+03:00,14.98,34.05,7.48
2021-09-15 11:50:00+03:00,14.78,33.211,7.282
2021-09-15 12:00:00+03:00,16.99,36.863,9.622
2021-09-15 12:10:00+03:00,19.34,43.162,12.468
2021-09-15 12:20:00+03:00,18.23,42.114,11.078
2021-09-15 12:30:00+03:00,17.55,43.568,10.267
2021-09-15 12:40:00+03:00,17.86,40.714,10.633
2021-09-15 12:50:00+03:00,17.63,41.301,10.361
2021-09-15 13:00:00+03:00,17.91,43.069,10.692
2021-09-15 13:10:00+03:00,19.36,46.741,12.494
2021-09-15 13:20:00+03:00,19.4,45.707,12.545
2021-09-15 13:30:00+03:00,19.42,45.419,12.571
2021-09-15 13:40:00+03:00,19.49,44.214,12.662
2021-09-15 13:50:00+03:00,19.46,44.56,12.623
2021-09-15 14:00:00+03:00,19.46,43.961,12.623
2021-09-15 14:10:00+03:00,19.51,43.062,12.688
2021-09-15 14:20:00+03:00,19.4,44.71,12.545
2021-09-15 14:30:00+03:00,19.56,44.553,12.753
2021-09-15 14:40:00+03:00,19.47,46.47,12.636
2021-09-15 14:50:00+03:00,18.0,43.417,10.8
2021-09-15 15:00:00+03:00,17.38,37.188,10.069
2021-09-15 15:10:00+03:00,19.61,41.937,12.818
2021-09-15 15:20:00+03:00,18.56,41.697,11.482
2021-09-15 15:30:00+03:00,15.83,39.26,8.353
2021-09-15 15:40:00+03:00,12.46,35.972,5.175
2021-09-15 15:50:00+03:00,17.45,36.462,10.15
2021-09-15 16:00:00+03:00,18.47,37.5,11.371
2021-09-15 16:10:00+03:00,10.59,35.659,3.738
2021-09-15 16:20:00+03:00,9.52,32.749,3.021
2021-09-15 16:30:00+03:00,7.28,32.263,1.767
2021-09-15 16:40:00+03:00,7.44,31.34,1.845
2021-09-15 16:50:00+03:00,15.46,34.268,7.967
2021-09-15 17:00:00+03:00,17.62,36.272,10.349
2021-09-15 17:10:00+03:00,16.27,36.458,8.824
2021-09-15 17:20:00+03:00,15.43,36.1,7.936
2021-09-15 17:30:00+03:00,13.85,36.227,6.394
2021-09-15 17:40:00+03:00,11.44,35.43,4.362
2021-09-15 17:50:00+03:00,9.33,33.732,2.902
2021-09-15 18:00:00+03:00,8.63,32.762,2.483
2021-09-15 18:10:00+03:00,6.88,32.396,1.578
2021-09-15 18:20:00+03:00,6.28,31.752,1.315
2021-09-15 18:30:00+03:00,4.91,31.188,0.804
2021-09-15 18:40:00+03:00,3.8,30.332,0.481
2021-09-15 18:50:00+03:00,2.28,29.414,0.173
2021-09-15 19:00:00+03:00,1.26,27.36,0.053
2021-09-15 19:10:00+03:00,0.86,25.318,0.025
2021-09-15 19:20:00+03:00,0.47,24.306,0.007
2021-09-15 19:30:00+03:00,0.19,23.693,0.001
2021-09-15 19:40:00+03:00,0.06,23.32,0.0
2021-09-15 19:50:00+03:00,0.01,22.87,0.0
2021-09-15 20:00:00+03:00,0.0,22.934,0.0
2021-09-15 20:10:00+03:00,0.0,22.769,0.0
2021-09-15 20:20:00+03:00,0.0,22.858,0.0
2021-09-15 20:30:00+03:00,0.0,22.406,0.0
2021-09-15 20:40:00+03:00,0.0,22.493,0.0
2021-09-15 20:50:00+03:00,0.0,22.366,0.0
2021-09-15 21:00:00+03:00,0.0,21.557,0.0
2021-09-15 21:10:00+03:00,0.0,21.206,0.0
2021-09-15 21:20:00+03:00,0.0,21.113,0.0
2021-09-15 21:30:00+03:00,0.0,19.383,0.0
2021-09-15 21:40:00+03:00,0.0,18.227,0.0
2021-09-15 21:50:00+03:00,0.0,17.821,0.0
2021-09-15 22:00:00+03:00,0.0,17.384,0.0
2021-09-15 22:10:00+03:00,0.0,16.711,0.0
2021-09-15 22:20:00+03:00,0.0,16.746,0.0
2021-09-15 22:30:00+03:00,0.0,16.604,0.0
2021-09-15 22:40:00+03:00,0.0,16.45,0.0
2021-09-15 22:50:00+03:00,0.0,15.961,0.0
2021-09-15 23:00:00+03:00,0.0,15.521,0.0
2021-09-15 23:10:00+03:00,0.0,15.628,0.0
2021-09-15 23:20:00+03:00,0.0,15.868,0.0
2021-09-15 23:30:00+03:00,0.0,16.368,0.0
2021-09-15 23:40:00+03:00,0.0,16.032,0.0
2021-09-15 23:50:00+03:00,0.0,15.657,0.0
2021-09-16 00:00:00+03:00,0.0,15.99,0.0
2021-09-16 00:10:00+03:00,0.0,15.892,0.0
2021-09-16 00:20:00+03:00,0.0,15.196,0.0
2021-09-16 00:30:00+03:00,0.0,15.269,0.0
2021-09-16 00:40:00+03:00,0.0,14.886,0.0
2021-09-16 00:50:00+03:00,0.0,14.437,0.0
2021-09-16 01:00:00+03:00,0.0,14.444,0.0
2021-09-16 01:10:00+03:00,0.0,14.764,0.0
2021-09-16 01:20:00+03:00,0.0,15.702,0.0
2021-09-16 01:30:00+03:00,0.0,14.701,0.0
2021-09-16 01:40:00+03:00,0.0,14.019,0.0
2021-09-16 01:50:00+03:00,0.0,15.674,0.0
2021-09-16 02:00:00+03:00,0.0,16.322,0.0
2021-09-16 02:10:00+03:00,0.0,15.404,0.0
2021-09-16 02:20:00+03:00,0.0,14.554,0.0
2021-09-16 02:30:00+03:00,0.0,14.328,0.0
2021-09-16 02:40:00+03:00,0.0,13.806,0.0
2021-09-16 02:50:00+03:00,0.0,13.252,0.0
2021-09-16 03:00:00+03:00,0.0,13.93,0.0
2021-09-16 03:10:00+03:00,0.0,14.651,0.0
2021-09-16 03:20:00+03:00,0.0,14.491,0.0
2021-09-16 03:30:00+03:00,0.0,13.743,0.0
2021-09-16 03:40:00+03:00,0.0,14.122,0.0
2021-09-16 03:50:00+03:00,0.0,14.458,0.0
2021-09-16 04:00:00+03:00,0.0,13.503,0.0
2021-09-16 04:10:00+03:00,0.0,12.901,0.0
2021-09-16 04:20:00+03:00,0.0,13.346,0.0
2021-09-16 04:30:00+03:00,0.0,12.859,0.0
2021-09-16 04:40:00+03:00,0.0,12.354,0.0
2021-09-16 04:50:00+03:00,0.0,12.299,0.0
2021-09-16 05:00:00+03:00,0.0,12.151,0.0
2021-09-16 05:10:00+03:00,0.0,12.417,0.0
2021-09-16 05:20:00+03:00,0.0,12.66,0.0
2021-09-16 05:30:00+03:00,0.0,12.461,0.0
2021-09-16 05:40:00+03:00,0.0,12.826,0.0
2021-09-16 05:50:00+03:00,0.0,13.033,0.0
2021-09-16 06:00:00+03:00,0.0,12.983,0.0
2021-09-16 06:10:00+03:00,0.0,12.897,0.0
2021-09-16 06:20:00+03:00,0.0,12.392,0.0
2021-09-16 06:30:00+03:00,0.0,11.816,0.0
2021-09-16 06:40:00+03:00,0.0,11.71,0.0
2021-09-16 06:50:00+03:00,0.0,11.504,0.0
2021-09-16 07:00:00+03:00,0.06,11.513,0.0
2021-09-16 07:10:00+03:00,0.18,11.803,0.001
2021-09-16 07:20:00+03:00,0.39,12.046,0.005
2021-09-16 07:30:00+03:00,0.66,12.354,0.015
2021-09-16 07:40:00+03:00,1.05,13.567,0.037
2021-09-16 07:50:00+03:00,1.6,14.54,0.085
2021-09-16 08:00:00+03:00,2.31,14.994,0.178
2021-09-16 08:10:00+03:00,3.15,15.753,0.331
2021-09-16 08:20:00+03:00,4.12,16.626,0.566
2021-09-16 08:30:00+03:00,5.18,17.83,0.894
2021-09-16 08:40:00+03:00,6.39,19.758,1.361
2021-09-16 08:50:00+03:00,7.66,20.981,1.956
2021-09-16 09:00:00+03:00,8.95,22.621,2.67
2021-09-16 09:10:00+03:00,10.07,23.601,3.38
2021-09-16 09:20:00+03:00,11.61,25.278,4.493
2021-09-16 09:30:00+03:00,12.96,26.566,5.599
2021-09-16 09:40:00+03:00,14.26,27.63,6.778
2021-09-16 09:50:00+03:00,15.46,28.239,7.967
2021-09-16 10:00:00+03:00,16.58,28.069,9.163
2021-09-16 10:10:00+03:00,17.41,28.789,10.104
2021-09-16 10:20:00+03:00,18.03,29.403,10.836
2021-09-16 10:30:00+03:00,18.42,31.971,11.31
2021-09-16 10:40:00+03:00,18.71,34.328,11.669
2021-09-16 10:50:00+03:00,18.75,38.11,11.719
2021-09-16 11:00:00+03:00,18.86,39.982,11.857
2021-09-16 11:10:00+03:00,18.95,41.649,11.97
2021-09-16 11:20:00+03:00,19.11,40.643,12.173
2021-09-16 11:30:00+03:00,19.26,40.366,12.365
2021-09-16 11:40:00+03:00,19.35,40.886,12.481
2021-09-16 11:50:00+03:00,19.48,40.173,12.649
2021-09-16 12:00:00+03:00,19.44,42.248,12.597
2021-09-16 12:10:00+03:00,19.49,41.98,12.662
2021-09-16 12:20:00+03:00,19.49,42.542,12.662
2021-09-16 12:30:00+03:00,19.46,44.09,12.623
2021-09-16 12:40:00+03:00,19.41,45.257,12.558
2021-09-16 12:50:00+03:00,19.35,46.49,12.481
2021-09-16 13:00:00+03:00,19.4,46.304,12.545
2021-09-16 13:10:00+03:00,19.36,46.774,12.494
2021-09-16 13:20:00+03:00,19.38,46.832,12.519
2021-09-16 13:30:00+03:00,19.36,46.978,12.494
2021-09-16 13:40:00+03:00,19.45,45.984,12.61
2021-09-16 13:50:00+03:00,19.33,47.154,12.455
2021-09-16 14:00:00+03:00,19.19,49.279,12.275
2021-09-16 14:10:00+03:00,19.19,48.896,12.275
2021-09-16 14:20:00+03:00,19.04,47.879,12.084
2021-09-16 14:30:00+03:00,19.14,48.35,12.211
2021-09-16 14:40:00+03:00,19.29,45.679,12.403
2021-09-16 14:50:00+03:00,19.31,44.504,12.429
2021-09-16 15:00:00+03:00,19.21,46.062,12.301
2021-09-16 15:10:00+03:00,19.13,43.981,12.199
2021-09-16 15:20:00+03:00,19.12,42.982,12.186
2021-09-16 15:30:00+03:00,19.13,42.043,12.199
2021-09-16 15:40:00+03:00,18.76,43.873,11.731
2021-09-16 15:50:00+03:00,18.37,42.792,11.249
2021-09-16 16:00:00+03:00,14.15,39.182,6.674
2021-09-16 16:10:00+03:00,18.53,37.816,11.445
2021-09-16 16:20:00+03:00,18.51,42.444,11.421
2021-09-16 16:30:00+03:00,18.2,40.284,11.041
